Основной ОКВЭД,Кол-во дополнительных ОКВЭДОВ,Нормализованно Кол-во сотрудников,Система налогообложения,Отношение оборотов,"Нормализованно Доходы (тыс, руб.)",ЗСК,Мошенники,Сервисы регистраторы,Вся негативная информация,Нормализованно Налоговая нагрузка,Оценка надежности,Нормализованно Возможная сумма при 3%,score,result
637,0.5,0.0,1,1.0,0.0,1.0,0.0,0.0,0,0.0,0.59,0.532762486529333,0.7721401365418247,0
505,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.5085863006773242,-1.2400054791969084,1
788,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.12,0.5085863006773242,-1.0540743898926543,1
913,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.84,0.5085863006773242,-2.675127021471601,1
985,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.2,0.5063978698806405,-1.2216891785465076,1
509,0.5,0.1319069322883358,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.11,0.5424111355477835,2.2776575958953766,0
494,0.0,0.08322400828304662,0,1.0,0.48217473785102294,1.0,0.0,0.0,0,0.0,0.81,0.6132620278518908,0.26930904574191533,1
633,1.0,0.0,1,0.0,0.0,0.0,0.0786018625950822,0.6054796656174403,0,0.7667309303219169,0.06,0.0,0.08496427689638317,1
316,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.02,0.0,4.028036352462148,0
773,0.5,0.0,1,0.0,0.0,0.0,0.0970372860753493,0.21323853705905,0,0.7667309303219169,0.09,0.0,-0.4769364652911147,1
356,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.05,0.0,1.4911942471989905,0
484,0.5,0.0,1,0.0,0.0,2.0,0.500328247067414,0.9835052952249188,0,0.7667309303219169,0.85,0.6324192081866781,3.135917215016881,0
244,0.0,0.0,1,0.01,0.0,0.0,0.108773545210738,0.2348326465060126,0,0.9344910767047938,0.04,0.0,-0.5269887859322591,1
833,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.08,0.0,1.5332995103568856,0
310,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.0,0.0,1,0.8626996502812897,0.53,0.5260553684374635,2.4574008377960443,0
666,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.02,0.0,2.4842105263157888,0
304,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.36,0.5004084686532692,-1.0826404517785286,1
283,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.03,0.0,-0.46457876330594183,1
637,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.33,0.5374883466363704,3.844083240712915,0
866,0.0,0.08322400828304662,1,0.0,0.5489064039648284,1.0,0.0377781349356773,0.7664778581162437,1,0.7667309303219169,0.05,0.0,2.089140173314128,0
302,0.0,0.0,1,0.0,0.0,2.0,0.623237539781427,0.848450965980985,1,0.8626996502812897,0.09,0.0,5.010882821707122,0
830,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.31,0.5085863006773242,-1.4014428109452859,1
656,0.0,0.36554626157510955,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.04935868177366113,1
818,0.5,0.08322400828304662,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.19,0.5396767907823576,-1.2304180458856764,1
332,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.11,0.5004084686532692,-1.0300088728311603,1
468,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.6321667078834897,-1.7451612099114002,1
874,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.61,0.5085863006773242,-2.0856533372610753,1
503,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.03,0.0,0.2526315789473683,1
832,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.61862458553881,0.0133634943679481,0,0.7667309303219169,0.73,0.5004084686532692,-1.6173898413503622,1
626,0.5,0.0,1,0.0,0.0,1.0,0.904280473533524,0.1171778221133032,1,0.7667309303219169,0.02,0.0,2.734834558406177,0
283,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.02,0.0,2.694736842105262,0
557,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.66,0.5085863006773242,-2.241426347766008,1
311,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.0,0.2736842105263157,1
770,0.5,0.0,1,0.03333333333333333,0.0,0.0,0.357367475236228,0.0242283143763725,1,0.8626996502812897,0.5,0.5085863006773242,-1.2818518323843238,1
611,0.5,0.0,0,1.0,0.0,0.0,0.237804518154855,0.7965738263588252,0,0.0,0.03,0.0,1.4467140468565052,0
611,0.5,0.0,0,1.0,0.0,0.0,0.237804518154855,0.7965738263588252,0,0.0,0.03,0.0,1.4467140468565052,0
715,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.290357771689683,0.4628334277856097,0,0.7667309303219169,0.01,0.0,0.21034287822561504,1
283,0.0,0.08322400828304662,1,0.8333333333333334,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.07,0.0,1.694726034928876,0
840,0.5,0.0,1,0.0,0.0,0.0,0.05592581394561,0.062345436965337,0,0.7667309303219169,0.61,0.5004084686532692,-1.958144398188058,1
283,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.687369966729138,0.516474865176656,1,0.7667309303219169,0.03,0.0,5.063662491310352,0
916,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.04,0.0,0.5473684210526315,0
608,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.46,0.5085863006773242,-1.6098474003975873,1
541,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.5085863006773242,-0.29263705814427726,1
484,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.57,0.5004084686532692,3.2472179326014268,0
505,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.5004084686532692,-1.4475189095038357,1
283,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.03,0.0,1.6385626682516221,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.5004084686532692,-0.6054136463459411,1
526,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.02,0.0,4.694736842105262,0
632,0.5,0.47670049935519987,0,1.0,0.6411510689172771,0.0,0.0,0.0,0,0.0,0.9,0.7737026054919669,-2.129048883536988,1
892,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.2947368421052631,1
503,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.0134369980706283,0.0532902718436733,1,0.8626996502812897,0.08,0.0,3.605660468182796,0
615,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.31,0.5085863006773242,-1.4014428109452859,1
283,0.0,0.08322400828304662,0,1.0,0.504640516827865,0.0,0.0,0.0,0,0.0,0.2,0.5063978698806405,-0.5218318556273467,1
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.03,0.0,0.35789473684210515,1
833,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.65,0.5085863006773242,-1.1347423213021717,1
18,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.5063978698806405,-0.29183079416655167,1
605,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.5004084686532692,-1.026466277924888,1
942,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.32,0.5085863006773242,-1.5277586004189698,1
426,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.4903996406455188,-1.7596209202378221,1
302,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.28,0.5085863006773242,-0.46105811077585623,1
863,0.5,0.0,1,0.8333333333333334,0.0,0.0,0.67547370691605,0.6670307904620963,0,0.7667309303219169,0.3,0.5087781211332127,0.24322809454796163,1
611,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.661043773905459,0.9622583453148132,0,0.7667309303219169,0.05,0.0,3.147301741115066,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.2736842105263157,1
304,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.08,0.0,-0.6751050790954154,1
283,0.0,0.0,1,0.0,0.0,2.0,0.211519326086408,0.946325781504331,1,0.8626996502812897,0.05,0.0,4.764731876263257,0
633,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.07,0.0,3.9227731945674105,0
503,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.02,0.0,0.48421052631578937,0
302,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.21,0.5260553684374635,-1.092089309593758,1
277,0.0,0.08322400828304662,0,1.0,0.4389739247309917,1.0,0.0,0.0,0,0.0,0.2,0.5063978698806405,1.6110803936765994,0
304,0.5,0.0,1,1.0,0.0,1.0,0.167522322048743,0.1085135757049568,0,0.0,0.08,0.0,2.3326693660565256,0
509,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.2947368421052631,1
304,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,0,0.7667309303219169,0.08,0.0,3.4280363524621476,0
283,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.01,0.0,2.7157894736842096,0
283,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.047943944600355,0.3689602281926234,0,0.8626996502812897,0.71,0.4903996406455188,-1.9537742384985235,1
302,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.03,0.0,2.357894736842104,0
484,0.0,0.08322400828304662,1,0.03333333333333333,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.07,0.0,1.391584603371311,0
503,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.3,0.5260553684374635,1.5956638116283022,0
985,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.44,0.5389961698334066,1.2961593058508498,0
283,0.0,0.0,1,0.8333333333333334,0.0,1.0,0.823227248607075,0.993591818376368,1,0.7667309303219169,0.03,0.0,3.708898528234193,0
505,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.5063978698806405,-0.29183079416655167,1
605,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.16,0.5004084686532692,-0.10015048845120436,1
503,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.08,0.0,-0.7824899633273245,1
723,0.5,0.0,1,0.03333333333333333,0.0,0.0,0.0790613055764785,0.1902758773407148,0,0.8626996502812897,0.12,0.5004084686532692,-0.8075322171074689,1
956,0.0,0.08322400828304662,1,0.0,0.5021310658645681,0.0,0.0,0.0,0,0.8626996502812897,0.85,0.6574292936806456,-3.030470848348744,1
302,0.5,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.17,0.5260553684374635,2.167616651989766,0
503,0.0,0.0,1,0.0,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.02,0.0,2.9457957822941307,0
633,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.0807361586171182,0.1035919352471811,1,0.7667309303219169,0.03,0.0,3.9904869775824623,0
498,0.5,0.0,1,0.0,0.0,1.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.2,0.5274794285212532,2.477777045470511,0
611,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.18947368421052624,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.08,0.0,0.2526315789473684,1
283,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.02,0.0,3.6596152998305693,0
797,0.5,0.08322400828304662,1,0.16666666666666666,0.34848095150112995,1.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.26,0.5283676582215355,2.4500422426787636,0
283,0.5,0.0,1,1.0,0.0,1.0,0.0,0.0,0,0.0,0.62,0.5260553684374635,0.7114532853125134,0
632,0.0,0.24967202484913986,1,0.01,0.5516865581411734,1.0,0.0,0.0,1,0.9344910767047938,0.91,0.6754628972374099,-0.9381753480124078,1
559,0.0,0.0,1,0.0,0.0,0.0,0.0210496187911507,0.149467498050396,0,0.7667309303219169,0.06,0.0,-0.6661561561256963,1
106,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.14,0.5085863006773242,-1.094057926713377,1
256,0.0,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.39,0.5314989053611596,-0.7185993879294895,1
797,0.5,0.08322400828304662,0,1.0,0.40277913400940735,0.0,0.0,0.0,0,0.0,0.36,0.5422079578644348,-0.7237149900136044,1
880,0.5,0.0,1,0.0,0.0,0.0,0.825074613378226,0.9741083899629668,0,0.7667309303219169,0.03,0.0,1.2166500401897198,0
708,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.6201327191257443,-1.7828328982638098,1
315,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.09,0.0,2.442105263157894,0
230,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.5342332469686681,-0.42486993483751895,1
283,0.0,0.0,1,0.0166667,0.0,1.0,0.180577000276196,0.8892079394247776,0,0.9999999980123737,0.03,0.0,2.331352579678722,0
283,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.64,0.5260553684374635,2.265805427248346,0
281,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.319628305376629,0.9787692929518516,1,0.8626996502812897,0.05,0.0,5.028471340197721,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.34,0.5004084686532692,-0.47909785687225687,1
286,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.56,0.5085863006773242,-1.261058110775856,1
633,0.5,0.08322400828304662,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.21,0.5281748553717143,1.8720989462771476,0
626,0.5,0.0,1,0.0,0.0,0.0,0.332189744248432,0.7749437088394472,0,0.7667309303219169,0.2,0.5063978698806405,-0.056285543717161435,1
980,0.5,0.0,1,0.0,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.28,0.5260553684374635,3.023700164090451,0
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.21,0.5085863006773242,-0.20842653182848778,1
306,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.46,0.5569719781925139,0.4249578763073422,1
707,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.86,0.6466465550851679,-1.7329750466103244,1
315,0.0,0.0,1,0.0,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.17,0.5004084686532692,4.550908451737663,0
312,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.07,0.0,4.484210526315789,0
892,0.0,0.08322400828304662,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.26,0.5260553684374635,0.6272319518203369,0
763,0.5,0.0,1,0.03333333333333333,0.0,0.0,0.0221083184494146,0.0733502900061268,0,0.8626996502812897,0.54,0.5085863006773242,-1.877785707286491,1
643,0.5,0.0,1,0.05,0.0,0.0,0.0656853650486719,0.1537208782599848,0,0.9344910767047938,0.43,0.5004084686532692,-1.5452444832340884,1
715,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.09,0.0,0.23157894736842102,1
543,0.0,0.08322400828304662,1,0.0,0.4937898622377483,0.0,0.0,0.0,0,0.8626996502812897,0.86,0.6251509449189122,-3.0361193709620755,1
611,0.5,0.0,1,0.0500001,0.0,0.0,0.410397392454447,0.5209316709557092,0,0.9344910767047938,0.2,0.5085863006773242,-0.3146543686097937,1
843,0.0,0.0,1,0.0500001,0.0,1.0,0.0,0.0,0,0.9344910767047938,0.2,0.5374883466363704,0.6943511266577613,0
626,0.5,0.0,1,0.0,0.0,0.0,0.942216653821996,0.933875775563788,1,0.7667309303219169,0.2,0.5063978698806405,0.9636712734385275,0
479,0.5,0.0,1,0.03333333333333333,0.0,1.0,0.0,0.0,0,0.8626996502812897,0.03,0.0,1.388052815641426,0
304,0.5,0.08322400828304662,0,1.0,0.4793723547636287,1.0,0.0,0.0,1,0.0,0.84,0.5943984752541683,0.5300703053673477,0
167,0.5,0.2151309405713824,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.2,0.5063978698806405,-0.021332044813158632,1
707,0.0,0.2638138645766716,1,0.0,0.5779405182905869,0.0,0.0,0.0,0,0.9344910767047938,0.88,0.6807681164990745,-3.209950904588043,1
257,0.0,0.1319069322883358,1,0.16666666666666666,0.5119127305004445,1.0,0.0,0.0,1,0.8626996502812897,0.88,0.629875783828457,-0.7294240296194207,1
611,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.01,0.0,4.505263157894736,0
315,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.34,0.5004084686532692,0.6984286429796954,0
315,0.0,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.34,0.5004084686532692,0.6984286429796954,0
633,0.5,0.0,1,0.0,0.0,0.0,0.497415622079035,0.1215084475008905,1,0.7667309303219169,0.28,0.5085863006773242,-0.5288911587558908,1
615,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.5085863006773242,-0.5031633739337509,1
828,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,1,0.0,0.63,0.4903996406455188,-1.1911998676062434,1
830,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.21,0.5004084686532692,0.005112669443532548,1
338,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.07,0.0,4.378947368421051,0
509,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.26,0.5085863006773242,-0.31368968972322464,1
624,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.32,0.5085863006773242,-1.262478979344956,1
302,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.279550569356521,0.9543487909886492,1,0.7667309303219169,0.08,0.0,4.9900356791412745,0
503,0.0,0.2151309405713824,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.71,0.5374883466363704,0.6830030426978881,0
283,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.53,0.5004084686532692,3.331428458917216,0
911,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.0534265436950693,0.0612888531519747,0,0.7667309303219169,0.51,0.5085863006773242,-1.7017423932115554,1
637,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.24,0.4903996406455188,-0.2648840781325594,1
304,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.16842105263157886,1
957,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.03,0.0,0.35789473684210515,1
633,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.06,0.0,0.2947368421052631,1
877,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.22,0.5374883466363704,3.9703990301865995,0
513,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.05,0.0,-0.7193320685904824,1
707,0.0,0.0,1,0.0,0.0,0.0,0.306541916608427,0.0282944323653568,0,0.7667309303219169,0.26,0.5085863006773242,-1.1016150751834082,1
615,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.0,0.16842105263157886,1
415,0.0,0.1319069322883358,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.2,0.5342332469686681,-1.3649773558501674,1
283,0.5,0.0,1,0.16666666666666666,0.0,0.0,0.284977376967427,0.9790307374773674,0,0.7667309303219169,0.09,0.0,0.5796238413514062,0
164,0.5,0.0,1,1.0,0.0,0.0,0.0206803492825562,0.0441786050325463,0,0.0,0.5,0.5004084686532692,-1.0634568523300436,1
164,0.5,0.0,1,1.0,0.0,0.0,0.0206803492825562,0.0441786050325463,0,0.0,0.5,0.5004084686532692,-1.0634568523300436,1
637,0.5,0.08322400828304662,0,1.0,0.40756130569972515,2.0,0.0,0.0,1,0.0,0.04,0.0,4.568769132698421,0
633,0.5,0.0,1,0.0,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.01,0.0,1.680667931409517,0
283,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,0,0.8626996502812897,0.01,0.0,1.4722633419572155,0
332,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.12,0.5260553684374635,-0.13065197784538124,1
543,0.5,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.5342332469686681,-0.5126122488831935,1
283,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,0.7667309303219169,0.03,0.0,1.3227731945674117,0
611,0.5,0.0,1,0.0,0.0,0.0,0.936081695290588,0.0731888216514154,0,0.7667309303219169,0.2,0.5063978698806405,-0.1592991607128201,1
723,0.5,0.08322400828304662,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.27,0.5354324754415047,-0.36215386111698517,1
615,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.35,0.5085863006773242,-0.6084265318284876,1
509,0.0,0.0,1,0.0,0.0,0.0,0.0730523608105965,0.0570052244988169,0,0.7667309303219169,0.66,0.5004084686532692,-2.1562640461896723,1
832,0.5,0.0,1,0.0,0.0,0.0,0.187175690411641,0.9767207421023596,0,0.7667309303219169,0.2,0.5063978698806405,0.0034649609419135953,1
964,0.5,0.0,1,0.03333333333333333,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.25,0.5085863006773242,-1.1572158214502188,1
865,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.16,0.5085863006773242,-1.0835316109239033,1
489,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.15,0.5314989053611596,4.11997408749852,0
298,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,1,0.7667309303219169,0.2,0.5085863006773242,-1.064600705682128,1
960,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.07,0.0,4.378947368421051,0
358,0.0,0.0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.34,0.5085863006773242,-1.5698638635768647,1
633,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.0,0.0,1,0.8626996502812897,0.63,0.5085863006773242,0.19015259960241243,1
505,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0.31578947368421045,1
283,0.5,0.0,1,0.8333333333333334,0.0,2.0,0.0,0.0,1,0.7667309303219169,0.09,0.0,3.880667931409516,0
949,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5260553684374635,-0.9306519778453809,1
315,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.01,0.0,0.39999999999999986,1
797,0.0,0.0,1,0.03333333333333333,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.84,0.5085863006773242,-2.7151105582923236,1
281,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.542771412431583,-0.515757888790583,1
633,0.5,0.0,1,0.03333333333333333,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.8626996502812897,0.04,0.0,5.0742332981049865,0
643,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.24,0.5267730497039087,1.8269783501090857,0
468,0.0,0.0,1,0.01,0.0,2.0,0.0,0.0,1,0.9344910767047938,0.01,0.0,3.5955310122606337,0
18,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.5085863006773242,-1.218952847617961,1
707,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.35,0.5085863006773242,-0.5031633739337508,1
283,0.0,0.0,1,0.0,0.0,0.0,0.142280056344566,0.987263486475656,0,0.7667309303219169,0.01,0.0,0.4486085027992247,1
304,0.0,0.0,1,0.16666666666666666,0.0,2.0,0.830585211378326,0.9071795569285972,1,0.7667309303219169,0.08,0.0,5.4151571612062765,0
633,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.01,0.0,0.39999999999999986,1
613,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.27,0.5260553684374635,1.6588217063651445,0
797,0.5,0.0,1,0.0,0.0,0.0,0.0062863996314676,0.0239085168387544,0,0.7667309303219169,0.3,0.5004084686532692,-1.3982247502309264,1
484,0.0,0.0,1,0.166667,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.8626996502812897,0.03,0.0,5.242654455999723,0
767,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.7667309303219169,0.43,0.5085863006773242,-1.7067059688400226,1
828,0.0,0.0,1,0.8333333333333334,0.0,1.0,0.0,0.0,1,0.7667309303219169,0.09,0.0,1.6701416156200433,0
509,0.5,0.0,1,1.0,0.0,0.0,0.0219482797168395,0.0289393357327429,1,0.0,0.39,0.5140824218626732,-0.6410960338972137,1
283,0.0,0.08322400828304662,1,0.0,0.4183916046268581,2.0,0.0,0.0,1,0.8626996502812897,0.47,0.5298171345188794,2.2728555097583096,0
302,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.528806443656317,0.9930650146840664,0,0.7667309303219169,0.05,0.0,5.1457957822941305,0
962,0.5,0.0,1,0.16666666666666666,0.0,1.0,0.901145396605431,0.9933000694652028,1,0.7667309303219169,0.04,0.0,3.6642947377996578,0
611,0.5,0.0,0,1.0,0.0,1.0,0.163955820038841,0.8917699360519714,0,0.0,0.76,0.5004084686532692,1.853245044275966,0
611,0.5,0.0,0,1.0,0.0,1.0,0.163955820038841,0.8917699360519714,0,0.0,0.76,0.5004084686532692,1.853245044275966,0
707,0.5,0.0,0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.09,0.0,4.652631578947368,0
611,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0.31578947368421045,1
536,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.8626996502812897,0.11,0.5004084686532692,-1.1857818833360934,1
633,0.5,0.0,1,0.16666666666666666,0.0,2.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.07,0.0,5.314216834925709,0
304,0.5,0.0,1,0.0,0.0,1.0,0.528806443656317,0.9930650146840664,1,0.7667309303219169,0.35,0.5342332469686681,2.3700256386740954,0
885,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.5004084686532692,-1.4896241726617303,1
315,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8626996502812897,0.06,0.0,-0.685631394884889,1
